label,text,Date
4,"@ddlovato heello! demi, i'm your fan.  I can't believe it. OMG ! ",2020-04-04 16:32:55.447226
0,9 more sleeps to go! ,2021-02-04 16:32:55.447226
0,gonna pixel for a big .. gotta mega headache  think its my allergies or something .........,2022-12-22 16:32:55.447226
0,whats wrong with ma baby mac...? ,2021-07-22 16:32:55.447226
0,"@ragdollgonewild and time flies too, when you need to rush stuff ",2019-02-20 16:32:55.447226
4,Check it out!  http://tinyurl.com/22fqg,2022-10-11 16:32:55.447226
0,Been up since 6am ugh but I don't mind def praying for the grieving family in NY...   life is short... U never know,2018-02-21 16:32:55.447226
4,"For you, @YatPundit , anything! ",2018-10-16 16:32:55.447226
4,Goin 2 ceader beach!  d - _ - b,2021-12-08 16:32:55.447226
0,there is no food in my house. i would have a taco but somebody left the tortillas open  im having a sad day so far...now i must mow the,2020-10-14 16:32:55.447226
4,@Meg_Snyder yeah that movies pretty much awsome ,2021-12-21 16:32:55.447226
0,@kalpana_nair Goodie. Say my hi to A. And ask her to stop ignoring me. ,2020-03-15 16:32:55.447226
4,"@nickprov Nick, you're finally on! Can you follow a cousin back already? ",2022-02-22 16:32:55.447226
4,@itsthecons I like your  blog!~ thnx ,2020-08-31 16:32:55.447226
0,probably having surgery done today... ,2018-02-24 16:32:55.447226
0,@yoshi831 shanez had one and a good one and it got deleted ,2021-12-29 16:32:55.447226
4,@taghm AWESOME!!!!!  what's your email again? i need to send you that mix. and that e-card.,2021-09-06 16:32:55.447226
0,#tfe I want a raptor pet ,2021-03-13 16:32:55.447226
0,"Can already smell my mothers cooking, shame I won't be around to eat it though ",2017-12-01 16:32:55.447226
0,@Negomi1 And I am extremely jealous/hungry ,2019-12-11 16:32:55.447226
4,watching hp and the prisoner of azkaban haha ,2019-04-30 16:32:55.447226
0,Noo i have a cramp in my leg! It hurts so much! ,2018-06-21 16:32:55.447226
4,If its major hit me on my pager lol 209-*7*-*755  .... Mimiz time for real this time. p.s. who still has pagers these days?,2018-08-19 16:32:55.447226
4,Out to eat with the family ,2018-11-27 16:32:55.447226
0,"My moms a fuckin bitch probley not adoptin max tomarrow if at all, poor cat ",2022-11-14 16:32:55.447226
0,@MickeyRoo happens when ur dads a pos... ,2021-06-06 16:32:55.447226
0,@jennettemccurdy Steven Curtis' Cinderella song made me cry a lot... I love my dad ,2021-11-22 16:32:55.447226
0, you learnin all days and then you have only B,2021-07-14 16:32:55.447226
4,@shannonleto http://twitpic.com/4djsj - Cute! ,2018-07-16 16:32:55.447226
4,@amysinglelady aii me too  hangover..?,2020-09-27 16:32:55.447226
0,Waiting for Xbox live to come back on  My babes birthday tomorrow... Had a good day at work today Still playing my metal at work!,2018-06-07 16:32:55.447226
4,shares yay. karma up.  http://plurk.com/p/yzul7,2018-07-03 16:32:55.447226
0,ready for work.. nt in the mood to serve a bunch of mean customers ,2019-01-25 16:32:55.447226
0,"@sherrilynkenyon If you search it, it's there but I can't 'follow' Simi again.   I think we may need to get her some BBQ sauce...",2017-11-19 16:32:55.447226
0,trying to talk to mcfly fans not many of my friends are fans of theirs ,2018-04-24 16:32:55.447226
0,4 days till mid-terms. YIPEE!!! not. ,2021-12-05 16:32:55.447226
0,okay. I think I've lost my phone. ,2018-04-23 16:32:55.447226
0,@yelyahwilliams why is franklin so sad?  everytime i hear it for some reason it makes me think of good times but im on the verge of cryin,2019-08-29 16:32:55.447226
4,I am hungry..i will now go get a sandwich. ,2020-11-03 16:32:55.447226
4,My husband is off work again today! Two weekends in a row? I'm beside myself! ,2018-02-25 16:32:55.447226
0,@jimithing_41 @wondrous_as_u my big whiskey never came either.. bummer ,2021-11-13 16:32:55.447226
4,@misskate  just saw ur tweet was at the one by the train station!!,2018-11-08 16:32:55.447226
4,@geor3ge @ergg04 @andygifford thank you. Your pixels make me feel better. ,2022-06-13 16:32:55.447226
4,"Tired as shit,,, would rather get under a warm blanket and pass out!  ",2021-11-03 16:32:55.447226
0,Bah... I'm not much of a formal dresser. ,2022-03-14 16:32:55.447226
4,@headgeek666 thanks for rock'n the bubble tweet. Strange and cool at the same time  G'nite.,2019-03-09 16:32:55.447226
0,revising philosophy... / r̩vise la philo pour le bac... ,2023-04-06 16:32:55.447226
0,"I would love nothing more than to go to bed right now. Sadly, the only place I will be going is work. ",2023-03-12 16:32:55.447226
0,doesnt matter that it's a national holiday.. noo..  get online to be spammed with requests to do stuff,2022-02-15 16:32:55.447226
0,@nathanszarf u'll c pics... we want u to be here too! come!! miss u ,2019-05-11 16:32:55.447226
4,Happy Birthday Lex!  I love you! (no romo) ,2021-10-20 16:32:55.447226
0,@KirstyWrites as the uk Govmnt is just spending vast amounts bailing banks/businesses..and we will pay for it with big tax hikes ,2019-09-26 16:32:55.447226
4,"but then again neither is my 2009 shit, hahahaha....  ok, i'm lying ",2020-05-12 16:32:55.447226
0,"@JessiCaCa Sh*tI I just heard it from someone on here, do they say the reason?? ",2019-04-23 16:32:55.447226
4,Listening to Chuck Wicks ,2018-11-05 16:32:55.447226
0,"@SUPERkevo lol Alright. I wanted to go to a art institute but it was $60,000 for 4 years ",2021-12-22 16:32:55.447226
4,@gabzor no! i always wanted to! your fault ,2022-01-05 16:32:55.447226
0,"CHEATING - i dont like this word, and when seems a good man cheats, that is really devastating ",2018-08-18 16:32:55.447226
0,Killer headache today.   Going to try a nap and see if that helps.  Caffeine did not.,2020-05-28 16:32:55.447226
0,@andrewjaz i'm so sad we all got separated last night ,2018-03-07 16:32:55.447226
4,i want frozen yogurt ,2020-11-23 16:32:55.447226
0,Have shopped &amp; now preparing food for the masses &amp; already son has opted out of family gathering.House rules list about to be drawn up ,2022-12-06 16:32:55.447226
0,"@StarOnMaineSt idk lol my head hurts. rly bad. &amp; so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit ",2018-10-26 16:32:55.447226
0,another awesome day that I go and ruin as per usual ,2022-04-18 16:32:55.447226
4,@filmutopia Thanks again! ,2018-07-01 16:32:55.447226
4,@itsallgoode21 I believe there might be a KC show added for the very last June date very soon ,2022-04-27 16:32:55.447226
0,"Working on feedback on IGeLU/ELUNA Enhancement Request system functional specs, on my day off  Just for a short while though",2019-11-02 16:32:55.447226
0,"Bad news it, they just announced the oversold the flight.  thanks god for free WIFI.",2018-05-27 16:32:55.447226
0,"Sometimes I want to take Trinity and my computer and run away and never ever come back.  Oh, too much drama for Twitter.",2018-11-18 16:32:55.447226
4,just got back home from my 5 days trip to palawan.. wiiii!!! ,2018-01-27 16:32:55.447226
0,"great, flight's been cancelled ",2018-06-08 16:32:55.447226
0,I'm feeling pretty sick  Like vomit kinda sick  I should probably go home but meh.,2018-11-13 16:32:55.447226
0,@haymaker360j I tried. And failed. ,2020-09-30 16:32:55.447226
4,"Good morning ladies and gentlemen, and welcome to coffee times. (via @mattgemmell) Yeah coffee sounds well ",2018-10-06 16:32:55.447226
4,@we_are_arttm you guys amaze me.  come to the uk! &lt;33,2022-05-24 16:32:55.447226
4,@Sake_Ramen aww I liked talking to you ,2022-09-02 16:32:55.447226
0,@rainnwilson. So sad about David Carradine. I'm still in shock about it.  I'll be watching some Kung Fu and Kill Bill Volume 2 tonight.,2021-12-08 16:32:55.447226
4,@Nelsormensch I'm curious about that one... you'll have to shoulder-surf that and give me an after-action report. ,2021-06-21 16:32:55.447226
4,"@HelpSaveBees  #ElevensesTime Ah go on, go on, go on! ",2021-02-06 16:32:55.447226
0,@PhillyD i'm so sorry to hear about your father  us sxephil fans wish you and your dad all the best! we're by ur side,2020-08-18 16:32:55.447226
0,"summer school is so busy!  i hate it! this weekend is bittersweet... work and homework, blahh! working @ schotzi's tonight! come visit!",2020-06-13 16:32:55.447226
4,hangin with the fam @ the park!! gonna be fun! ,2018-01-18 16:32:55.447226
4,@kaileejnai http://twitpic.com/6unor - whenever i see pics of them it makes me smile ,2023-04-23 16:32:55.447226
0,I suck @ gambling. Ivee's really good though. ,2018-05-20 16:32:55.447226
0,@zachcoss must be nice. I'm stuck at the Dallas airport til 845. ,2018-10-05 16:32:55.447226
4,"is cleaning house. I haven'd had time to do it well in forever, and MAN does it need to be done. ",2019-08-06 16:32:55.447226
0,Just found out my cousin is moving. This really sucks ,2023-02-23 16:32:55.447226
4,@JoshuaRitmeijer Awww  sweeeet! You made my day! ,2018-08-31 16:32:55.447226
4,http://twitpic.com/7jl67 - @kevinbohli has #WorkCamp covered ,2018-10-09 16:32:55.447226
4,@Mother_Rev Good Night! Love ya! ,2022-11-06 16:32:55.447226
4,@Blue_Rose  Saw or Sweeney Todd? I'm torn...,2021-03-26 16:32:55.447226
4,@AnnaLizette_H glad you made it safely! ,2020-04-01 16:32:55.447226
0,After 2+ days away from twitter it took me 30mins to catch up on what went on in my twitterverse ,2021-12-29 16:32:55.447226
4,"@DavidArchie I love mango!  Haha try Adobo, it's really good Filippino chicken!",2018-10-29 16:32:55.447226
0, line up for the dump..  http://twitpic.com/6a9n0,2022-05-05 16:32:55.447226
0,trying to sleep...too much on my mind so it's not going too well   o well off to try again hope everyone has a great week! swt dreams xoxo,2020-07-01 16:32:55.447226
0,"@markusmerch Thanks!!!  yeah, looks like clouds and spotty showers for you this weekend.   Keep the reports coming!",2020-04-09 16:32:55.447226
4,@organdon4life  aww..not a negative! just thought it would vary from person to person ,2022-10-29 16:32:55.447226
4,@phillhb rich till. haha u now realise that you did not study the real shizzle ,2023-04-05 16:32:55.447226
0,@ Greenbriar MaLL lookin sappy...all by my lonesome ,2023-01-21 16:32:55.447226
4,Loving my new phone.... ,2018-03-19 16:32:55.447226
4,But @silvernik Testes is what you wish you could kick based on the results of the defects found when tested ,2020-08-07 16:32:55.447226
0,My friend carrie's apt smelled like alcohol and regret. Guess who didnt get laid ,2022-11-26 16:32:55.447226
4,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there's a camera in my hand ",2018-01-05 16:32:55.447226
4,"@nearlyneutral Got your text, btw. I'd love to hang out in the afternoon today.  Just give me a text whenever you want to swing by.",2018-04-20 16:32:55.447226
4,"Relaxing, browsing the forums, listening to my DYSMC singles that arrived in the mail today. ",2020-07-26 16:32:55.447226
0,My necklace broke...  but its fixable,2019-05-23 16:32:55.447226
4,ADD AND SUBSCRIBE THIS CHANNEL! PLEEEAAASSEEE! http://youtube.com/cathystutorials  I will post the first Video next Days! Share it! ,2020-06-21 16:32:55.447226
0,dear @evernote: what's the deal with A4 sized PDFs.  Can't zoom and they're way too small to even read in the viewer... ,2021-01-15 16:32:55.447226
0,"@1capplegate But we don't want a finale episode ... We want the show to continue ...  ... Anyway. Take care, sweet Christina. Love you! SL",2022-04-04 16:32:55.447226
0,Only two days of vacation left ,2018-06-11 16:32:55.447226
4,@sreejithrk @AravindJose Here it's been raining almost continuously since day before evening. Love this climate ,2021-03-27 16:32:55.447226
0,Surprise party for aaron today ! I fell off a skateboard  it hurt: Surprise party for aaron today ! I fell off a skateboard  it hurt:..,2020-06-27 16:32:55.447226
4,follow @pwndiabetes please and thank you ,2018-08-05 16:32:55.447226
0,last session of archery until I can afford to buy my own kit tonight ,2022-01-07 16:32:55.447226
0,tampa im here! i need to stretch.my legs and butt hurt ,2019-04-12 16:32:55.447226
0,At Nation's in Berkeley so I can avoid the traffic home. I'm gonna get fat ,2023-04-13 16:32:55.447226
4,Yep... I'm definitely be in love then! I love admiring beauty. It's 6am and I should have been packed but all I've done is look at asses! ,2019-10-19 16:32:55.447226
0,"@in_a_tent couple of weeks at this rate  though am taking a lot of the products camping with me next wkend, so i'll write a few reviews",2019-11-05 16:32:55.447226
0,@mileycyrus do u realize that u suck at oral? ,2018-04-15 16:32:55.447226
0,"Smith mountain lake for the weekend, but no AT&amp;T service in our neighborhood ",2020-07-30 16:32:55.447226
0,In Singapore airport again. On my way to Tokyo. Always tired at the start of a trip ,2020-07-20 16:32:55.447226
4,"fuck college, i'm just gonna marry rich. : fuck college, i'm just gonna marry rich.  http://bit.ly/MgIC4",2022-11-01 16:32:55.447226
0,@arengh new music apps just seem so bloated.  I feel like an old man saying that though ,2020-02-17 16:32:55.447226
0,"Not only is TMBG playing KC when we'll be in Chicago, but it's a full album Flood show AND there's a kid's show the next day. ",2022-07-16 16:32:55.447226
4,@gcgreg Always a good test  and yes @TheDingle feeling very hungry now! - plenty of Chinese in Reading for you!,2019-08-09 16:32:55.447226
0,twisted her ankle last night ,2019-11-13 16:32:55.447226
4,Jonas marathon on disney channel wooo ,2020-09-09 16:32:55.447226
4,@ExocetAU recipe please ,2019-07-14 16:32:55.447226
4,is enjoying a relaxing friday in and finally watching grey's season finale ,2021-03-05 16:32:55.447226
4,Jamming to a lil nick lachey &quot;good in goodbye&quot; before the roadtrip actually begins and @nkotb summer tour roadtrip mix goes in ,2021-12-16 16:32:55.447226
0,Still at rehab facility with dad. Not going well. ,2018-01-29 16:32:55.447226
4,@mnankman always someone reading your twitted. That is why you post this on twitter ,2023-01-06 16:32:55.447226
0,@thepenrod I changed it ,2020-01-24 16:32:55.447226
4,@mirnygirly If it doesn't work out drop me a line. I would love to talk with you more about this ,2020-01-11 16:32:55.447226
4,Narrative project is submitted! I can be a total couch potato now. ,2019-11-14 16:32:55.447226
4,"@drewryanscott DREW, I wannna hug you right now. haha you were the one to say the hug war is on..  I will beat you, Drew !!",2019-12-15 16:32:55.447226
4,Hello last day of being a junior. It's so nice to see you. ,2020-12-29 16:32:55.447226
0,"@mikeyzito last night, there was no wawa ",2021-10-03 16:32:55.447226
0,No one is prepared for the demand of streaming #E3 online. ,2022-05-30 16:32:55.447226
4,hehehe you know what to do ,2019-08-09 16:32:55.447226
4,texting Kay and about to go in the new pool ,2019-08-06 16:32:55.447226
0,"@_dancemachine_ MY very, very sexy man...from afar  But yes, yummm ;)",2018-03-22 16:32:55.447226
0,"Spock doesn't seem to like these biscuits! If he's not happy, I'm not happy ",2020-12-29 16:32:55.447226
0,Up too late for church again. ,2021-08-22 16:32:55.447226
0,"@georgelaw @npc100 Yes, I've tried it on wine.  Works fine until I actually try to update or add anything, then it crashes. ",2022-10-01 16:32:55.447226
4,@diaperlover Last email I got from you was the &quot;I don't see what so fascinating  &quot; one. Still owe you a reply about why it's fascinating!,2019-03-02 16:32:55.447226
0,My heart so sore for the poor cat dead on the side of road. Poor kitty ,2022-02-26 16:32:55.447226
0,@eldridgemyles Got any tips for me? ,2019-03-20 16:32:55.447226
